location	LR	alpha
5391531.414414	0.000000	4.306346e-03
5416843.627628	0.000000	1.156920e+00
5442155.840841	0.000000	4.224102e+00
5467468.054054	1.271223	2.163288e-01
5492780.267267	0.422681	2.664149e+00
5518092.480480	0.355967	2.282352e-01
5543404.693694	0.000000	1.642417e+00
5568716.906907	115.720410	4.020658e-04
5594029.120120	0.000000	1.522866e+00
5619341.333333	1.820578	6.160736e-03
5644653.546547	0.000000	3.120656e-01
5669965.759760	3.185598	1.910927e-03
5695277.972973	0.954095	5.685319e-02
5720590.186186	0.775194	1.827781e-01
5745902.399399	0.076788	5.740316e-03
5771214.612613	0.000000	2.238280e-01
5796526.825826	0.000000	4.023360e-01
5821839.039039	0.000000	1.704778e+00
5847151.252252	0.000000	5.328000e+00
5872463.465465	0.050624	2.243804e-03
5897775.678679	0.000000	8.772779e-01
5923087.891892	0.514812	1.569372e-02
5948400.105105	0.000000	5.480730e-01
5973712.318318	0.000000	7.199353e-02
5999024.531532	0.000000	5.589595e-01
6024336.744745	0.000000	2.283429e+00
6049648.957958	0.000000	1.086756e+00
6074961.171171	0.000000	3.784091e+00
6100273.384384	0.000000	7.159239e-02
6125585.597598	0.000000	1.153580e+00
6150897.810811	3.017670	1.230161e-02
6176210.024024	2.905194	3.126749e-03
6201522.237237	0.042202	3.846839e-02
6226834.450450	1.055104	1.390049e+00
6252146.663664	0.000000	5.624210e-01
6277458.876877	1.086211	8.364353e-03
6302771.090090	7.020480	1.449782e-04
6328083.303303	0.021094	1.250288e-01
6353395.516517	0.000000	7.912873e+00
6378707.729730	0.000000	3.964286e-01
6404019.942943	0.000000	1.341840e+00
6429332.156156	1.925560	3.167887e-02
6454644.369369	0.000000	7.807739e-01
6479956.582583	0.014662	6.901137e-02
6505268.795796	1.793463	1.026967e-02
6530581.009009	0.000000	1.997002e+00
6555893.222222	0.441739	1.482187e-01
6581205.435435	0.641330	1.405286e-03
6606517.648649	0.000000	3.288889e+00
6631829.861862	0.623278	1.292104e-02
6657142.075075	0.000000	8.525713e-01
6682454.288288	0.000000	3.233011e+00
6707766.501502	1.083343	1.360883e-01
6733078.714715	0.156954	1.122884e-02
6758390.927928	0.000000	2.102605e-01
6783703.141141	0.000000	2.334112e+00
6809015.354354	0.000000	2.749415e-01
6834327.567568	0.287309	6.310262e-02
6859639.780781	0.000000	3.506802e-01
6884951.993994	0.000000	1.207251e+01
6910264.207207	0.000000	1.766579e+00
6935576.420420	0.870625	2.340537e-02
6960888.633634	0.357400	5.925833e-02
6986200.846847	0.000000	4.642734e-01
7011513.060060	0.000000	1.276678e+01
7036825.273273	0.000000	6.083120e-01
7062137.486486	0.000000	2.336843e+01
7087449.699700	0.000000	1.904672e+00
7112761.912913	0.439972	1.603959e-01
7138074.126126	0.000000	9.895992e-01
7163386.339339	1.217625	2.929932e-02
7188698.552553	0.000000	3.112635e-01
7214010.765766	0.000000	7.132914e-02
7239322.978979	0.000000	4.995625e-01
7264635.192192	0.000000	1.837132e-02
7289947.405405	0.000000	7.314665e-01
7315259.618619	0.000000	1.032825e+00
7340571.831832	0.000000	1.442599e+01
7365884.045045	0.000000	7.270744e-02
7391196.258258	0.000000	1.912602e-01
7416508.471471	0.165056	2.522377e-02
7441820.684685	0.000000	9.547705e-02
7467132.897898	0.000000	1.966535e+00
7492445.111111	0.091431	3.968221e-02
7517757.324324	0.031449	9.789592e-03
7543069.537538	0.000000	1.046895e+00
7568381.750751	0.102248	2.886633e-02
7593693.963964	0.049784	1.405813e-02
7619006.177177	0.501916	1.347006e-02
7644318.390390	0.000000	3.073847e+01
7669630.603604	0.000000	2.141479e+00
7694942.816817	0.000000	7.586863e-01
7720255.030030	0.650739	4.509580e-02
7745567.243243	0.575093	2.033349e-02
7770879.456456	0.336563	3.159172e-01
7796191.669670	0.000000	9.002030e-01
7821503.882883	0.000000	1.865912e-02
7846816.096096	0.000000	1.248750e+02
7872128.309309	0.139426	1.453098e-03
7897440.522523	0.000000	1.408034e+00
7922752.735736	0.224591	6.058591e-02
7948064.948949	0.000000	2.017163e+00
7973377.162162	0.000000	7.354647e-02
7998689.375375	0.000000	8.205342e-01
8024001.588589	0.526349	3.745827e-01
8049313.801802	0.456402	1.817365e-02
8074626.015015	0.000000	6.004509e-01
8099938.228228	0.271847	1.029508e-01
8125250.441441	0.306227	1.295682e-01
8150562.654655	0.784576	1.104968e-01
8175874.867868	0.000000	2.137813e-01
8201187.081081	0.409492	1.168399e-01
8226499.294294	0.444444	1.733987e+00
8251811.507508	0.000000	2.178844e+00
8277123.720721	0.631766	8.506534e-02
8302435.933934	0.000000	1.005536e+00
8327748.147147	0.000000	1.035797e-01
8353060.360360	0.555111	1.414178e-02
8378372.573574	0.000000	6.886093e-01
8403684.786787	0.821709	9.030799e-02
8428997.000000	0.000000	7.058825e-01
8454309.213213	0.000000	8.703990e-01
8479621.426426	0.000000	3.206291e-01
8504933.639640	0.000000	4.385908e-01
8530245.852853	0.000000	1.217922e+00
8555558.066066	0.000000	6.691227e-01
8580870.279279	0.000000	2.804211e+00
8606182.492492	0.000000	2.637799e-01
8631494.705706	0.197371	5.169849e-02
8656806.918919	0.000000	1.694657e+00
8682119.132132	0.660184	1.995981e-02
8707431.345345	0.000000	8.919644e+00
8732743.558559	0.377498	1.168907e-02
8758055.771772	0.000000	6.965314e-01
8783367.984985	0.079880	4.607479e-03
8808680.198198	4.259846	1.988368e-02
8833992.411411	0.000000	7.786439e-01
8859304.624625	0.000000	1.369478e-01
8884616.837838	0.000000	1.107232e+00
8909929.051051	0.650427	7.666427e-03
8935241.264264	0.888726	1.423337e-02
8960553.477477	0.000000	1.678851e-01
8985865.690691	0.947265	1.938107e-02
9011177.903904	4.486684	2.410010e-02
9036490.117117	1.662836	2.084585e-02
9061802.330330	0.000000	1.440520e+00
9087114.543544	0.000000	3.577441e-01
9112426.756757	0.000000	3.554845e-01
9137738.969970	0.157467	8.416514e-02
9163051.183183	0.000000	4.260128e+00
9188363.396396	0.552193	1.983974e-02
9213675.609610	0.000000	5.359443e-01
9238987.822823	0.845961	4.578441e-02
9264300.036036	0.690756	1.066625e-01
9289612.249249	0.000000	1.797733e-01
9314924.462462	0.000000	1.218739e-01
9340236.675676	0.000000	5.068494e-01
9365548.888889	0.539864	1.410392e-01
9390861.102102	0.068868	2.885778e-01
9416173.315315	0.000000	3.256724e+00
9441485.528529	0.377153	6.848406e-02
9466797.741742	0.000000	3.682951e+00
9492109.954955	0.233475	9.545952e-02
9517422.168168	0.000000	5.413167e-01
9542734.381381	0.000000	1.575089e+00
9568046.594595	0.000000	3.338347e+00
9593358.807808	0.000000	6.243751e+01
9618671.021021	0.000000	2.984318e+00
9643983.234234	1.846661	1.508042e-02
9669295.447447	0.000000	7.729208e+00
9694607.660661	0.271761	7.947573e-02
9719919.873874	0.000000	5.680172e-01
9745232.087087	0.000000	8.518441e-01
9770544.300300	0.367799	4.595320e-02
9795856.513514	0.463771	1.818329e-01
9821168.726727	0.000000	4.391210e+01
9846480.939940	0.000000	2.071111e-01
9871793.153153	0.000000	2.889372e+00
9897105.366366	0.000000	1.748414e-01
9922417.579580	0.436592	6.647547e-01
9947729.792793	0.000000	8.112061e-01
9973042.006006	0.000000	7.056333e-01
9998354.219219	0.000000	1.536923e+01
10023666.432432	0.000000	9.548389e-01
10048978.645646	2.741573	1.199665e-02
10074290.858859	1.235902	2.292872e-01
10099603.072072	0.449229	2.400004e-01
10124915.285285	0.000000	3.230397e+00
10150227.498498	0.000000	1.751863e-01
10175539.711712	0.000000	1.291950e+00
10200851.924925	0.000000	1.322303e+00
10226164.138138	0.357196	3.772411e-02
10251476.351351	0.000000	2.581397e+00
10276788.564565	0.000000	7.669867e+00
10302100.777778	0.409500	8.369571e+00
10327412.990991	0.000000	5.456781e-01
10352725.204204	0.000000	2.305828e+00
10378037.417417	0.000000	3.511424e+00
10403349.630631	0.377827	6.455749e-01
10428661.843844	0.000000	3.121875e+00
10453974.057057	0.000000	3.630088e-01
10479286.270270	0.541301	1.851829e-02
10504598.483483	0.000000	3.936559e-01
10529910.696697	0.297617	2.609788e-02
10555222.909910	0.000000	7.096432e-01
10580535.123123	0.000000	9.898440e-01
10605847.336336	0.000000	6.921879e-01
10631159.549550	0.000000	1.631553e-01
10656471.762763	0.000000	9.806139e-01
10681783.975976	0.000000	6.072949e+00
10707096.189189	0.675029	8.382557e-02
10732408.402402	2.118824	1.042785e-01
10757720.615616	2.784970	5.155794e-02
10783032.828829	0.861111	1.655336e-01
10808345.042042	0.000000	3.424458e-01
10833657.255255	0.000000	4.371993e+00
10858969.468468	0.000000	2.648112e+00
10884281.681682	1.857621	2.107307e-02
10909593.894895	0.013654	7.515062e-02
10934906.108108	0.342007	8.227066e-02
10960218.321321	0.000000	5.169470e+00
10985530.534535	0.000000	1.267767e+00
11010842.747748	0.000000	2.651803e-01
11036154.960961	0.000000	5.008147e-01
11061467.174174	0.460480	2.562419e-01
11086779.387387	0.000000	5.026416e+00
11112091.600601	0.271998	2.657899e-01
11137403.813814	0.000000	1.761129e+00
11162716.027027	0.435737	8.074867e-01
11188028.240240	0.000000	1.456269e+00
11213340.453453	0.000000	1.047719e+00
11238652.666667	0.000000	1.894737e+00
11263964.879880	0.000000	1.477811e+00
11289277.093093	0.000000	5.689067e-01
11314589.306306	0.000000	3.629429e+00
11339901.519520	0.340387	1.593305e-01
11365213.732733	0.000000	5.787949e-01
11390525.945946	0.553587	1.082044e-01
11415838.159159	0.000000	3.667940e-02
11441150.372372	0.000000	1.911962e+01
11466462.585586	0.000000	1.581948e+00
11491774.798799	0.005938	3.323480e-02
11517087.012012	0.000000	9.990001e+02
11542399.225225	0.212652	4.251616e-02
11567711.438438	0.000000	1.473506e-01
11593023.651652	0.465309	2.888999e-02
11618335.864865	0.000000	2.466668e+00
11643648.078078	0.000000	3.740873e-01
11668960.291291	0.000000	1.788721e+00
11694272.504505	0.000000	4.808667e+00
11719584.717718	0.000000	2.271745e+00
11744896.930931	0.355967	2.141442e+01
11770209.144144	0.000000	5.596640e+00
11795521.357357	0.000000	2.753963e+00
11820833.570571	0.000000	2.828226e-01
11846145.783784	0.000000	5.414635e+00
11871457.996997	0.094267	4.512403e-02
11896770.210210	0.000000	3.313982e-01
11922082.423423	0.300177	7.675961e-02
11947394.636637	0.000000	6.197272e-01
11972706.849850	0.000000	2.330030e+00
11998019.063063	0.000000	1.097200e+00
12023331.276276	0.260470	4.483705e-02
12048643.489489	0.233350	8.477763e-02
12073955.702703	0.000000	2.104266e+00
12099267.915916	2.832049	8.483622e-03
12124580.129129	0.209669	3.797438e-02
12149892.342342	0.000000	8.186849e-01
12175204.555556	0.046420	2.071774e-02
12200516.768769	0.000000	5.270377e-01
12225828.981982	0.000000	1.222019e+01
12251141.195195	0.000000	2.778088e-01
12276453.408408	0.000000	1.820502e+00
12301765.621622	1.317522	1.457256e-02
12327077.834835	0.000000	4.022145e-01
12352390.048048	1.037701	5.471647e-02
12377702.261261	0.000000	3.679558e+00
12403014.474474	0.000000	7.866143e+00
12428326.687688	0.613809	4.351720e-02
12453638.900901	0.000000	2.357523e-01
12478951.114114	0.000000	1.686788e+00
12504263.327327	0.000000	9.469195e-01
12529575.540541	0.000000	5.591940e-01
12554887.753754	0.000000	4.873171e+01
12580199.966967	0.000000	3.632727e+02
12605512.180180	0.131862	1.826796e+00
12630824.393393	0.000000	1.978218e+01
12656136.606607	0.000000	5.129655e-01
12681448.819820	0.000000	8.097266e-01
12706761.033033	0.000000	2.415962e+00
12732073.246246	0.000000	9.628916e+00
12757385.459459	0.403680	2.567532e-02
12782697.672673	0.000000	2.773075e+00
12808009.885886	0.000000	2.720219e-01
12833322.099099	0.176361	2.574543e-01
12858634.312312	0.000000	3.023608e-01
12883946.525526	0.310788	3.034391e-01
12909258.738739	0.000000	2.091052e+00
12934570.951952	0.334806	9.628009e-02
12959883.165165	0.000000	1.946420e+00
12985195.378378	0.000000	8.705883e+00
13010507.591592	0.349917	2.534189e-01
13035819.804805	0.000000	3.153907e+00
13061132.018018	0.021216	3.842478e-01
13086444.231231	0.000000	5.378197e+00
13111756.444444	1.031152	5.955076e-02
13137068.657658	0.356962	9.906479e-03
13162380.870871	0.000000	5.636108e+00
13187693.084084	0.000000	8.520259e-01
13213005.297297	0.000000	4.331708e-01
13238317.510511	0.000000	7.268099e-01
13263629.723724	0.000000	1.649195e+00
13288941.936937	0.535548	9.675401e-02
13314254.150150	0.000000	4.829003e-01
13339566.363363	0.000000	5.546150e-01
13364878.576577	0.406492	5.819831e-02
13390190.789790	0.444444	8.044652e-01
13415503.003003	0.000000	1.332889e+00
13440815.216216	0.000000	1.531035e+01
13466127.429429	0.000000	9.654508e-01
13491439.642643	0.000000	2.705301e-01
13516751.855856	0.000000	6.466020e+00
13542064.069069	0.000000	1.122472e+01
13567376.282282	0.000000	2.543603e+00
13592688.495495	0.000000	1.311411e-01
13618000.708709	0.669221	2.921720e-01
13643312.921922	0.000000	5.735612e-01
13668625.135135	0.000000	1.475083e+00
13693937.348348	0.104775	5.761485e-01
13719249.561562	0.992686	4.053433e-02
13744561.774775	0.000000	1.771277e+00
13769873.987988	0.000000	1.333156e-01
13795186.201201	0.975682	4.873758e-02
13820498.414414	0.000000	3.819903e-01
13845810.627628	0.000000	1.032025e+00
13871122.840841	0.784904	2.201447e-01
13896435.054054	0.000000	2.220000e+02
13921747.267267	0.000000	8.410861e-01
13947059.480480	0.000000	5.102146e-01
13972371.693694	0.000000	1.606562e-01
13997683.906907	0.704279	6.568925e-02
14022996.120120	0.000000	1.010111e+00
14048308.333333	0.000000	3.956045e-01
14073620.546547	0.000000	1.256999e+00
14098932.759760	0.000000	2.192278e-03
14124244.972973	0.000000	5.920000e+00
14149557.186186	0.000000	4.764517e-01
14174869.399399	0.000000	6.122263e-01
14200181.612613	0.392659	1.184962e-01
14225493.825826	0.000000	4.473303e-01
14250806.039039	0.000000	2.971005e+00
14276118.252252	1.532654	1.710865e-02
14301430.465465	0.000000	1.836397e+00
14326742.678679	0.211815	8.895635e-02
14352054.891892	0.000000	1.082927e+01
14377367.105105	0.355967	1.338401e+00
14402679.318318	0.000000	1.899240e+00
14427991.531532	0.000000	3.114333e-01
14453303.744745	0.000000	1.918387e+00
14478615.957958	0.300418	6.303989e-02
14503928.171171	0.000000	7.581106e-01
14529240.384384	0.000000	7.324049e-01
14554552.597598	0.000000	8.556745e+00
14579864.810811	0.000000	4.960895e-01
14605177.024024	0.242279	4.425462e-02
14630489.237237	0.000000	5.058229e+01
14655801.450450	0.000000	1.039002e+00
14681113.663664	0.000000	1.565831e+00
14706425.876877	0.000000	9.746343e+01
14731738.090090	0.000000	1.483296e+00
14757050.303303	0.000000	1.121842e+00
14782362.516517	2.246363	1.373065e-02
14807674.729730	1.303086	8.214200e-02
14832986.942943	0.000000	7.473351e-01
14858299.156156	0.000000	6.508144e+00
14883611.369369	0.838096	4.261178e-02
14908923.582583	0.284313	6.646960e-01
14934235.795796	1.266229	6.044666e-02
14959548.009009	0.000000	5.997301e-01
14984860.222222	0.000000	1.770492e+00
15010172.435435	0.000000	1.149928e+00
15035484.648649	0.000000	4.530613e+00
15060796.861862	0.248531	3.419924e-02
15086109.075075	0.012979	4.489246e-03
15111421.288288	0.000000	3.134118e-01
15136733.501502	1.017894	4.012910e-02
15162045.714715	0.000000	1.024353e+00
15187357.927928	0.377849	1.177264e+01
15212670.141141	0.000000	7.566750e-01
15237982.354354	0.727105	4.385971e-02
15263294.567568	0.646764	1.281137e-02
15288606.780781	0.278051	1.366411e+00
15313918.993994	0.682030	1.160697e-01
15339231.207207	0.000000	4.167710e-01
15364543.420420	0.000000	2.691816e-01
15389855.633634	0.000000	1.893839e+01
15415167.846847	0.331321	1.080929e-01
15440480.060060	0.771362	1.247012e-01
15465792.273273	0.746234	5.291799e-01
15491104.486486	0.581394	3.070274e+00
15516416.699700	1.329194	5.115918e-02
15541728.912913	0.000000	9.293024e-01
15567041.126126	0.000000	1.958824e+00
15592353.339339	2.005668	2.466680e-02
15617665.552553	0.000000	2.373768e-01
15642977.765766	0.000000	2.081250e+00
15668289.978979	0.408596	1.768760e-01
15693602.192192	0.000000	8.690738e-01
15718914.405405	0.300089	5.795180e-02
15744226.618619	0.000000	7.220818e-01
15769538.831832	0.000000	1.945472e+00
15794851.045045	0.100210	7.273735e-03
15820163.258258	0.158271	9.784513e-02
15845475.471471	0.258690	8.720319e-01
15870787.684685	0.000000	6.096111e-01
15896099.897898	0.000000	2.351973e+00
15921412.111111	0.000000	3.439492e-01
15946724.324324	0.231303	7.972892e-02
15972036.537538	0.000000	6.473354e-01
15997348.750751	0.078239	3.934631e-02
16022660.963964	0.000000	5.893807e+00
16047973.177177	0.000000	5.666479e-01
16073285.390390	0.000000	3.073846e+01
16098597.603604	0.000000	4.686842e-01
16123909.816817	0.000000	5.496562e+00
16149222.030030	0.000000	4.290316e-01
16174534.243243	0.000000	5.349399e+00
16199846.456456	0.138900	5.840823e-02
16225158.669670	0.131237	2.830330e-01
16250470.882883	0.775200	1.373114e-01
16275783.096096	0.000000	2.354744e+00
16301095.309309	0.000000	1.737392e+01
16326407.522523	0.000000	3.812250e-01
16351719.735736	0.000000	2.043050e-01
16377031.948949	0.307665	2.404453e-01
16402344.162162	0.351793	1.673519e-01
16427656.375375	0.000000	3.310688e+00
16452968.588589	0.000000	2.615184e+00
16478280.801802	0.000000	1.538107e+00
16503593.015015	0.000000	4.441975e-01
16528905.228228	0.000000	7.394524e-01
16554217.441441	0.000000	2.148388e+01
16579529.654655	0.000000	4.867237e-01
16604841.867868	0.000000	3.831258e+00
16630154.081081	0.177415	4.347821e-02
16655466.294294	0.000000	9.026430e-01
16680778.507508	0.331325	3.880817e-02
16706090.720721	0.678304	4.663262e-02
16731402.933934	0.000000	9.945247e-01
16756715.147147	0.000000	3.114576e+00
16782027.360360	0.376778	1.034964e-02
16807339.573574	0.917439	6.705039e-02
16832651.786787	2.926536	6.130678e-02
16857964.000000	0.000000	1.714286e+00
16883276.213213	0.000000	1.525191e+01
16908588.426426	0.000000	4.945546e+00
16933900.639640	0.164435	6.205437e-02
16959212.852853	2.580731	1.056009e-02
16984525.066066	0.000000	1.125634e+01
17009837.279279	0.000000	9.380282e+00
17035149.492492	0.000000	2.637799e-01
17060461.705706	0.000000	3.560229e-01
17085773.918919	0.000000	6.288953e-01
17111086.132132	0.000000	5.027681e-01
17136398.345345	0.000000	1.891150e+00
17161710.558559	0.000000	3.575839e-01
17187022.771772	0.221311	7.017614e-02
17212334.984985	0.218129	3.607259e-01
17237647.198198	0.000000	9.834469e-03
17262959.411411	0.000000	5.604490e-01
17288271.624625	0.381997	6.738704e-02
17313583.837838	0.000000	4.228573e+00
17338896.051051	0.000000	5.205838e-01
17364208.264264	0.098028	1.122277e-01
17389520.477477	0.833980	1.125269e-01
17414832.690691	0.000000	3.959181e-01
17440144.903904	0.000000	6.702451e-01
17465457.117117	0.000000	3.440084e-01
17490769.330330	0.000000	9.002028e-01
17516081.543544	0.000000	4.906681e-01
17541393.756757	0.000000	6.830769e+00
17566705.969970	0.847315	6.716722e-02
17592018.183183	0.000000	3.771592e-01
17617330.396396	0.000000	2.729508e+00
17642642.609610	1.215037	2.077088e-02
17667954.822823	0.000000	1.360109e+00
17693267.036036	0.000000	3.952524e+00
17718579.249249	0.392807	2.635311e-01
