location	LR	alpha
13996881.850851	2517.917084	1.385584e-07
14022192.203203	2507.827891	1.379807e-07
14047502.555556	2473.023825	1.353972e-07
14072812.907908	2418.747870	1.360329e-07
14098123.260260	2446.055125	1.332380e-07
14123433.612613	2371.382633	1.366230e-07
14148743.964965	2309.037806	1.421581e-07
14174054.317317	2145.890296	1.383790e-07
14199364.669670	28.630632	3.752518e-05
14224675.022022	2274.439303	1.409472e-07
14249985.374374	2443.728221	1.373836e-07
14275295.726727	2513.714952	1.363617e-07
14300606.079079	2551.984188	1.378086e-07
14325916.431431	2567.746146	1.379353e-07
14351226.783784	2584.965614	1.381109e-07
14376537.136136	2578.709435	1.359888e-07
14401847.488488	2565.014992	1.326910e-07
14427157.840841	2542.023957	1.318830e-07
14452468.193193	2536.274144	1.352028e-07
14477778.545546	2398.729663	1.304619e-07
14503088.897898	2516.455729	1.348064e-07
14528399.250250	2487.331323	1.341210e-07
14553709.602603	2461.443301	1.342125e-07
14579019.954955	2433.805984	1.329854e-07
14604330.307307	2550.615364	1.370465e-07
14629640.659660	2498.894303	1.303085e-07
14654951.012012	2557.140149	1.372262e-07
14680261.364364	2588.283535	1.333039e-07
14705571.716717	2550.592831	1.286269e-07
14730882.069069	2520.944066	1.226808e-07
14756192.421421	2544.871948	1.369209e-07
14781502.773774	2542.576442	1.344070e-07
14806813.126126	2486.556845	1.358674e-07
14832123.478478	2380.628199	1.363054e-07
14857433.830831	2374.014388	1.281354e-07
14882744.183183	2291.952645	1.269941e-07
14908054.535536	2319.743667	1.224401e-07
14933364.887888	2322.387393	1.348863e-07
14958675.240240	2380.118850	1.404321e-07
14983985.592593	2446.704883	1.226904e-07
15009295.944945	2448.527752	1.294729e-07
15034606.297297	2530.887630	1.258742e-07
15059916.649650	2517.047979	1.255618e-07
15085227.002002	2484.634557	1.375503e-07
15110537.354354	2508.126675	1.275285e-07
15135847.706707	2484.149394	1.331614e-07
15161158.059059	2409.840328	1.222916e-07
15186468.411411	2302.588109	1.297958e-07
15211778.763764	2240.425949	1.229357e-07
15237089.116116	2109.343012	1.391822e-07
15262399.468468	2316.705642	1.304106e-07
15287709.820821	2308.402613	1.217506e-07
15313020.173173	2346.995005	1.279458e-07
15338330.525526	2318.173855	1.211061e-07
15363640.877878	2344.160054	1.203380e-07
15388951.230230	2424.792579	1.298780e-07
15414261.582583	2464.094196	1.187443e-07
15439571.934935	2496.279123	1.186362e-07
15464882.287287	2540.205455	1.324674e-07
15490192.639640	2526.322670	1.224301e-07
15515502.991992	2584.754437	1.272631e-07
15540813.344344	2651.263537	1.271479e-07
15566123.696697	2666.606605	1.215614e-07
15591434.049049	2660.858873	1.264309e-07
15616744.401401	2681.463492	1.256770e-07
15642054.753754	2688.159907	1.257454e-07
15667365.106106	2685.851938	1.228076e-07
15692675.458458	2640.707384	1.235728e-07
15717985.810811	2667.053847	1.237042e-07
15743296.163163	2683.382516	1.206307e-07
15768606.515516	2678.414619	1.281544e-07
15793916.867868	2679.720419	1.245504e-07
15819227.220220	2640.823098	1.233162e-07
15844537.572573	2665.776396	1.243753e-07
15869847.924925	2651.682681	1.167798e-07
15895158.277277	2617.534151	1.232628e-07
15920468.629630	2561.932625	1.166122e-07
15945778.981982	2479.417146	1.251834e-07
15971089.334334	0.110547	8.796407e-03
15996399.686687	2469.490500	1.175232e-07
16021710.039039	2611.214857	1.225320e-07
16047020.391391	2693.549217	1.180765e-07
16072330.743744	2749.909763	1.193555e-07
16097641.096096	2794.588083	1.160056e-07
16122951.448448	2803.625483	1.261180e-07
16148261.800801	2821.588688	1.194247e-07
16173572.153153	2888.639169	1.178884e-07
16198882.505506	2926.012221	1.196880e-07
16224192.857858	2943.588856	1.182245e-07
16249503.210210	2950.200482	1.181645e-07
16274813.562563	2969.837841	1.196739e-07
16300123.914915	2933.050771	1.166127e-07
16325434.267267	3002.615445	1.180438e-07
16350744.619620	3007.544204	1.180496e-07
16376054.971972	2971.906785	1.157583e-07
16401365.324324	2984.106112	1.190731e-07
16426675.676677	2985.836179	1.179554e-07
16451986.029029	2936.793529	1.175175e-07
16477296.381381	2934.884700	1.180910e-07
16502606.733734	2940.805745	1.177552e-07
16527917.086086	2897.733036	1.138018e-07
16553227.438438	2905.222389	1.194850e-07
16578537.790791	2885.422754	1.172972e-07
16603848.143143	2925.492643	1.159050e-07
16629158.495495	2943.863149	1.153999e-07
16654468.847848	2904.401765	1.164335e-07
16679779.200200	2896.727467	1.194273e-07
16705089.552553	2894.845814	1.176761e-07
16730399.904905	2925.372259	1.152381e-07
16755710.257257	2929.131682	1.252541e-07
16781020.609610	2891.220949	1.228020e-07
16806330.961962	2905.192175	1.178079e-07
16831641.314314	2867.850182	1.226282e-07
16856951.666667	2908.077207	1.197999e-07
16882262.019019	2906.718105	1.139816e-07
16907572.371371	2898.106869	1.207227e-07
16932882.723724	2914.874450	1.199302e-07
16958193.076076	2919.071490	1.150806e-07
16983503.428428	2858.807545	1.128001e-07
17008813.780781	2926.324563	1.163510e-07
17034124.133133	2953.098643	1.093616e-07
17059434.485485	2942.155545	1.145787e-07
17084744.837838	2879.444945	1.122229e-07
17110055.190190	2853.954915	1.153089e-07
17135365.542543	2761.324184	1.150422e-07
17160675.894895	2735.766403	1.235105e-07
17185986.247247	2806.924681	1.088342e-07
