location	LR	alpha
5391531.414414	0.000000	4.306346e-03
5416843.627628	0.000000	1.156920e+00
5442155.840841	0.000000	4.224102e+00
5467468.054054	0.981834	1.907967e-01
5492780.267267	0.277066	2.761561e+00
5518092.480480	0.261672	3.529176e-01
5543404.693694	0.000000	1.642417e+00
5568716.906907	103.250828	3.848551e-04
5594029.120120	0.000000	1.522866e+00
5619341.333333	1.345711	6.562105e-03
5644653.546547	0.000000	3.120656e-01
5669965.759760	0.834859	2.132868e-03
5695277.972973	0.636361	5.804490e-02
5720590.186186	0.534031	1.832220e-01
5745902.399399	0.000000	2.608355e+00
5771214.612613	0.000000	2.238280e-01
5796526.825826	0.000000	4.023360e-01
5821839.039039	0.000000	1.704778e+00
5847151.252252	0.000000	5.328000e+00
5872463.465465	0.010119	2.539498e-03
5897775.678679	0.196196	1.031852e-02
5923087.891892	0.276568	1.598996e-02
5948400.105105	0.000000	5.480730e-01
5973712.318318	0.000000	7.199353e-02
5999024.531532	0.521544	2.468887e-03
6024336.744745	0.000000	2.283429e+00
6049648.957958	0.000000	1.086756e+00
6074961.171171	0.000000	3.784091e+00
6100273.384384	0.000000	7.159239e-02
6125585.597598	0.000000	1.153580e+00
6150897.810811	2.377263	1.309760e-02
6176210.024024	2.387582	3.151848e-03
6201522.237237	0.018407	3.987443e-02
6226834.450450	0.987375	1.302692e+00
6252146.663664	0.384414	4.791401e-03
6277458.876877	1.219918	6.897504e-03
6302771.090090	12.311995	1.395082e-04
6328083.303303	0.000000	1.445209e+00
6353395.516517	0.000000	7.912873e+00
6378707.729730	0.000000	3.964286e-01
6404019.942943	0.000000	1.341840e+00
6429332.156156	1.549744	3.290226e-02
6454644.369369	0.000000	7.807739e-01
6479956.582583	0.000000	2.127003e-01
6505268.795796	1.833975	1.045537e-02
6530581.009009	0.000000	1.997002e+00
6555893.222222	0.268528	1.536458e-01
6581205.435435	0.000000	9.808448e-03
6606517.648649	0.000000	3.288889e+00
6631829.861862	0.631955	1.197569e-02
6657142.075075	0.000000	8.525713e-01
6682454.288288	0.000000	3.233011e+00
6707766.501502	1.067600	1.639086e-02
6733078.714715	0.143963	1.149910e-02
6758390.927928	0.000000	2.102605e-01
6783703.141141	0.000000	2.334112e+00
6809015.354354	0.000000	2.749415e-01
6834327.567568	0.177842	6.452742e-02
6859639.780781	0.000000	3.506802e-01
6884951.993994	0.000000	1.207251e+01
6910264.207207	0.000000	1.766579e+00
6935576.420420	0.722960	2.374245e-02
6960888.633634	0.246931	5.988413e-02
6986200.846847	0.000000	4.642734e-01
7011513.060060	0.000000	1.276678e+01
7036825.273273	0.000000	6.083120e-01
7062137.486486	0.000000	2.336843e+01
7087449.699700	0.000000	1.904672e+00
7112761.912913	0.495053	1.443893e-01
7138074.126126	0.000000	9.895992e-01
7163386.339339	1.008697	3.043720e-02
7188698.552553	0.000000	3.112635e-01
7214010.765766	0.000000	7.132914e-02
7239322.978979	0.000000	4.995625e-01
7264635.192192	0.000000	1.837132e-02
7289947.405405	0.000000	7.314665e-01
7315259.618619	0.000000	1.032825e+00
7340571.831832	0.000000	1.442599e+01
7365884.045045	0.000000	7.270744e-02
7391196.258258	0.000000	1.912602e-01
7416508.471471	0.000000	6.868343e-01
7441820.684685	0.000000	9.547705e-02
7467132.897898	0.000000	1.966535e+00
7492445.111111	0.039194	4.105866e-02
7517757.324324	0.000000	1.475574e-01
7543069.537538	0.000000	1.046895e+00
7568381.750751	0.000000	3.453163e-01
7593693.963964	0.000000	1.034162e-01
7619006.177177	0.156647	1.517821e-02
7644318.390390	0.000000	3.073847e+01
7669630.603604	0.000000	2.141479e+00
7694942.816817	0.000000	7.586863e-01
7720255.030030	0.327048	5.592362e-02
7745567.243243	0.236217	2.093132e-02
7770879.456456	0.203361	3.348390e-01
7796191.669670	0.000000	9.002030e-01
7821503.882883	0.000000	1.865912e-02
7846816.096096	0.000000	1.248750e+02
7872128.309309	0.000000	6.367094e-03
7897440.522523	0.000000	1.408034e+00
7922752.735736	0.095011	6.228162e-02
7948064.948949	0.000000	2.017163e+00
7973377.162162	0.000000	7.354647e-02
7998689.375375	0.000000	8.205342e-01
8024001.588589	0.378321	3.753963e-01
8049313.801802	1.158979	1.453311e-02
8074626.015015	0.000000	6.004509e-01
8099938.228228	0.183056	1.012807e-01
8125250.441441	0.198514	1.276021e-01
8150562.654655	0.618688	1.061183e-01
8175874.867868	0.000000	2.137813e-01
8201187.081081	0.244305	1.233750e-01
8226499.294294	0.270365	1.794775e+00
8251811.507508	0.000000	2.178844e+00
8277123.720721	0.614747	8.951372e-02
8302435.933934	0.000000	1.005536e+00
8327748.147147	0.000000	1.035797e-01
8353060.360360	0.565942	1.428908e-02
8378372.573574	0.000000	6.886093e-01
8403684.786787	0.623369	9.503570e-02
8428997.000000	0.000000	7.058825e-01
8454309.213213	0.000000	8.703990e-01
8479621.426426	0.000000	3.206291e-01
8504933.639640	0.000000	4.385908e-01
8530245.852853	0.000000	1.217922e+00
8555558.066066	0.000000	6.691227e-01
8580870.279279	0.000000	2.804211e+00
8606182.492492	0.000000	2.637799e-01
8631494.705706	0.122538	5.237158e-02
8656806.918919	0.000000	1.694657e+00
8682119.132132	0.591639	1.960250e-02
8707431.345345	0.000000	8.919644e+00
8732743.558559	0.193053	1.231568e-02
8758055.771772	0.000000	6.965314e-01
8783367.984985	0.061132	4.580282e-03
8808680.198198	4.138150	1.928623e-02
8833992.411411	0.000000	7.786439e-01
8859304.624625	0.000000	1.369478e-01
8884616.837838	0.000000	1.107232e+00
8909929.051051	0.118225	5.284795e-02
8935241.264264	0.612519	1.446297e-02
8960553.477477	0.000000	1.678851e-01
8985865.690691	0.780423	1.869867e-02
9011177.903904	4.407186	2.276271e-02
9036490.117117	1.156800	2.137377e-02
9061802.330330	0.000000	1.440520e+00
9087114.543544	0.000000	3.577441e-01
9112426.756757	0.000000	3.554845e-01
9137738.969970	0.051253	8.832829e-02
9163051.183183	0.000000	4.260128e+00
9188363.396396	0.758808	1.873806e-02
9213675.609610	0.000000	5.359443e-01
9238987.822823	0.744729	4.647542e-02
9264300.036036	0.428992	1.084134e-01
9289612.249249	0.000000	1.797733e-01
9314924.462462	0.000000	1.218739e-01
9340236.675676	0.000000	5.068494e-01
9365548.888889	0.391953	1.217937e-01
9390861.102102	0.000000	1.088828e+01
9416173.315315	0.000000	3.256724e+00
9441485.528529	0.256839	6.966985e-02
9466797.741742	0.000000	3.682951e+00
9492109.954955	0.066062	9.779523e-02
9517422.168168	0.000000	5.413167e-01
9542734.381381	0.000000	1.575089e+00
9568046.594595	0.000000	3.338347e+00
9593358.807808	0.000000	6.243751e+01
9618671.021021	0.000000	2.984318e+00
9643983.234234	0.719200	1.622122e-02
9669295.447447	0.000000	7.729208e+00
9694607.660661	0.133468	8.228889e-02
9719919.873874	0.000000	5.680172e-01
9745232.087087	0.000000	8.518441e-01
9770544.300300	0.221066	5.751544e-02
9795856.513514	0.325926	1.342176e-01
9821168.726727	0.000000	4.391210e+01
9846480.939940	0.000000	2.071111e-01
9871793.153153	0.000000	2.889372e+00
9897105.366366	0.000000	1.748414e-01
9922417.579580	0.264843	6.911251e-01
9947729.792793	0.000000	8.112061e-01
9973042.006006	0.000000	7.056333e-01
9998354.219219	0.000000	1.536923e+01
10023666.432432	0.000000	9.548389e-01
10048978.645646	2.098546	1.102882e-02
10074290.858859	0.933354	2.242660e-01
10099603.072072	0.251598	2.484154e-01
10124915.285285	0.000000	3.230397e+00
10150227.498498	0.000000	1.751863e-01
10175539.711712	0.000000	1.291950e+00
10200851.924925	0.000000	1.322303e+00
10226164.138138	0.215336	3.945642e-02
10251476.351351	0.000000	2.581397e+00
10276788.564565	0.000000	7.669867e+00
10302100.777778	0.244308	8.837643e+00
10327412.990991	0.000000	5.456781e-01
10352725.204204	0.000000	2.305828e+00
10378037.417417	0.000000	3.511424e+00
10403349.630631	0.244125	6.901170e-01
10428661.843844	0.000000	3.121875e+00
10453974.057057	0.000000	3.630088e-01
10479286.270270	0.233640	2.010584e-02
10504598.483483	0.000000	3.936559e-01
10529910.696697	0.272346	2.451470e-02
10555222.909910	0.000000	7.096432e-01
10580535.123123	0.000000	9.898440e-01
10605847.336336	0.000000	6.921879e-01
10631159.549550	0.000000	1.631553e-01
10656471.762763	0.000000	9.806139e-01
10681783.975976	0.000000	6.072949e+00
10707096.189189	0.594933	8.259962e-02
10732408.402402	1.421442	1.048364e-01
10757720.615616	2.520613	4.864019e-02
10783032.828829	0.558403	1.692954e-01
10808345.042042	0.000000	3.424458e-01
10833657.255255	0.000000	4.371993e+00
10858969.468468	0.000000	2.648112e+00
10884281.681682	1.152447	2.189552e-02
10909593.894895	0.102212	7.594874e-02
10934906.108108	0.148122	8.487785e-02
10960218.321321	0.000000	5.169470e+00
10985530.534535	0.000000	1.267767e+00
11010842.747748	0.000000	2.651803e-01
11036154.960961	0.000000	5.008147e-01
11061467.174174	0.329626	2.580425e-01
11086779.387387	0.000000	5.026416e+00
11112091.600601	0.206859	2.614360e-01
11137403.813814	0.000000	1.761129e+00
11162716.027027	0.285415	8.191737e-01
11188028.240240	0.000000	1.456269e+00
11213340.453453	0.000000	1.047719e+00
11238652.666667	0.000000	1.894737e+00
11263964.879880	0.000000	1.477811e+00
11289277.093093	0.000000	5.689067e-01
11314589.306306	0.000000	3.629429e+00
11339901.519520	0.182233	1.728187e-01
11365213.732733	0.000000	5.787949e-01
11390525.945946	0.363085	1.112755e-01
11415838.159159	0.000000	3.667940e-02
11441150.372372	0.000000	1.911962e+01
11466462.585586	0.000000	1.581948e+00
11491774.798799	0.000000	1.796440e-01
11517087.012012	0.000000	9.990001e+02
11542399.225225	0.138498	4.308898e-02
11567711.438438	0.000000	1.473506e-01
11593023.651652	0.224248	3.063168e-02
11618335.864865	0.000000	2.466668e+00
11643648.078078	0.000000	3.740873e-01
11668960.291291	0.000000	1.788721e+00
11694272.504505	0.000000	4.808667e+00
11719584.717718	0.000000	2.271745e+00
11744896.930931	0.261672	3.311288e+01
11770209.144144	0.000000	5.596640e+00
11795521.357357	0.000000	2.753963e+00
11820833.570571	0.000000	2.828226e-01
11846145.783784	0.000000	5.414635e+00
11871457.996997	0.000000	3.333613e-01
11896770.210210	0.000000	3.313982e-01
11922082.423423	0.184411	7.768115e-02
11947394.636637	0.000000	6.197272e-01
11972706.849850	0.000000	2.330030e+00
11998019.063063	0.000000	1.097200e+00
12023331.276276	0.123430	4.706919e-02
12048643.489489	0.144213	9.029684e-02
12073955.702703	0.000000	2.104266e+00
12099267.915916	1.836829	8.770339e-03
12124580.129129	0.086937	4.136435e-02
12149892.342342	0.000000	8.186849e-01
12175204.555556	0.000000	1.679627e-01
12200516.768769	0.000000	5.270377e-01
12225828.981982	0.000000	1.222019e+01
12251141.195195	0.000000	2.778088e-01
12276453.408408	0.000000	1.820502e+00
12301765.621622	1.039593	1.559194e-02
12327077.834835	0.000000	4.022145e-01
12352390.048048	0.677714	5.580626e-02
12377702.261261	0.000000	3.679558e+00
12403014.474474	0.000000	7.866143e+00
12428326.687688	0.416066	4.407454e-02
12453638.900901	0.000000	2.357523e-01
12478951.114114	0.000000	1.686788e+00
12504263.327327	0.000000	9.469195e-01
12529575.540541	0.000000	5.591940e-01
12554887.753754	0.000000	4.873171e+01
12580199.966967	0.000000	3.632727e+02
12605512.180180	0.030082	1.884956e+00
12630824.393393	0.000000	1.978218e+01
12656136.606607	0.000000	5.129655e-01
12681448.819820	0.000000	8.097266e-01
12706761.033033	0.000000	2.415962e+00
12732073.246246	0.000000	9.628916e+00
12757385.459459	0.263684	2.603923e-02
12782697.672673	0.000000	2.773075e+00
12808009.885886	0.000000	2.720219e-01
12833322.099099	0.092533	2.695853e-01
12858634.312312	0.000000	3.023608e-01
12883946.525526	0.169242	3.357724e-01
12909258.738739	0.000000	2.091052e+00
12934570.951952	0.181843	1.784296e-01
12959883.165165	0.000000	1.946420e+00
12985195.378378	0.000000	8.705883e+00
13010507.591592	0.181853	4.800488e-01
13035819.804805	0.000000	3.153907e+00
13061132.018018	0.071208	3.865367e-01
13086444.231231	0.000000	5.378197e+00
13111756.444444	0.603922	6.109330e-02
13137068.657658	0.190894	1.030786e-02
13162380.870871	0.000000	5.636108e+00
13187693.084084	0.000000	8.520259e-01
13213005.297297	0.000000	4.331708e-01
13238317.510511	0.000000	7.268099e-01
13263629.723724	0.000000	1.649195e+00
13288941.936937	0.342649	1.003297e-01
13314254.150150	0.000000	4.829003e-01
13339566.363363	0.000000	5.546150e-01
13364878.576577	0.253534	7.305595e-02
13390190.789790	0.270365	8.326677e-01
13415503.003003	0.000000	1.332889e+00
13440815.216216	0.000000	1.531035e+01
13466127.429429	0.000000	9.654508e-01
13491439.642643	0.000000	2.705301e-01
13516751.855856	0.000000	6.466020e+00
13542064.069069	0.000000	1.122472e+01
13567376.282282	0.000000	2.543603e+00
13592688.495495	0.000000	1.311411e-01
13618000.708709	0.583442	3.001317e-01
13643312.921922	0.000000	5.735612e-01
13668625.135135	0.000000	1.475083e+00
13693937.348348	0.000000	3.583857e+00
13719249.561562	0.918482	3.812682e-02
13744561.774775	0.000000	1.771277e+00
13769873.987988	0.000000	1.333156e-01
13795186.201201	0.650178	5.039115e-02
13820498.414414	0.000000	3.819903e-01
13845810.627628	0.000000	1.032025e+00
13871122.840841	0.618409	2.117442e-01
13896435.054054	0.000000	2.220000e+02
13921747.267267	0.000000	8.410861e-01
13947059.480480	0.000000	5.102146e-01
13972371.693694	0.000000	1.606562e-01
13997683.906907	0.491436	7.044522e-02
14022996.120120	0.000000	1.010111e+00
14048308.333333	0.000000	3.956045e-01
14073620.546547	0.000000	1.256999e+00
14098932.759760	0.000000	2.192278e-03
14124244.972973	0.000000	5.920000e+00
14149557.186186	0.000000	4.764517e-01
14174869.399399	0.000000	6.122263e-01
14200181.612613	0.243150	1.229070e-01
14225493.825826	0.000000	4.473303e-01
14250806.039039	0.000000	2.971005e+00
14276118.252252	1.089250	1.757541e-02
14301430.465465	0.000000	1.836397e+00
14326742.678679	0.124226	9.199642e-02
14352054.891892	0.000000	1.082927e+01
14377367.105105	0.261672	2.069555e+00
14402679.318318	0.000000	1.899240e+00
14427991.531532	0.000000	3.114333e-01
14453303.744745	0.000000	1.918387e+00
14478615.957958	0.268201	6.173363e-02
14503928.171171	0.000000	7.581106e-01
14529240.384384	0.000000	7.324049e-01
14554552.597598	0.000000	8.556745e+00
14579864.810811	0.000000	4.960895e-01
14605177.024024	0.124126	4.732798e-02
14630489.237237	0.000000	5.058229e+01
14655801.450450	0.000000	1.039002e+00
14681113.663664	0.000000	1.565831e+00
14706425.876877	0.000000	9.746343e+01
14731738.090090	0.000000	1.483296e+00
14757050.303303	0.000000	1.121842e+00
14782362.516517	1.955275	1.367226e-02
14807674.729730	0.672885	8.712391e-02
14832986.942943	0.000000	7.473351e-01
14858299.156156	0.000000	6.508144e+00
14883611.369369	0.421774	4.507732e-02
14908923.582583	0.221925	6.485948e-01
14934235.795796	0.991018	6.152183e-02
14959548.009009	0.000000	5.997301e-01
14984860.222222	0.000000	1.770492e+00
15010172.435435	0.000000	1.149928e+00
15035484.648649	0.000000	4.530613e+00
15060796.861862	0.040673	3.534981e-02
15086109.075075	0.000354	5.659501e-03
15111421.288288	0.000000	3.134118e-01
15136733.501502	0.820106	4.036719e-02
15162045.714715	0.000000	1.024353e+00
15187357.927928	0.173531	3.600600e+01
15212670.141141	0.000000	7.566750e-01
15237982.354354	0.664941	4.169547e-02
15263294.567568	0.366513	3.804800e-02
15288606.780781	0.155802	1.406660e+00
15313918.993994	0.525416	1.137102e-01
15339231.207207	0.000000	4.167710e-01
15364543.420420	0.000000	2.691816e-01
15389855.633634	0.000000	1.893839e+01
15415167.846847	0.284674	1.064385e-01
15440480.060060	0.569413	1.320361e-01
15465792.273273	0.578196	5.177677e-01
15491104.486486	0.433755	3.011387e+00
15516416.699700	1.085978	5.041921e-02
15541728.912913	0.000000	9.293024e-01
15567041.126126	0.000000	1.958824e+00
15592353.339339	1.739015	2.413099e-02
15617665.552553	0.000000	2.373768e-01
15642977.765766	0.000000	2.081250e+00
15668289.978979	0.255691	1.799443e-01
15693602.192192	0.000000	8.690738e-01
15718914.405405	0.156558	5.831749e-02
15744226.618619	0.000000	7.220818e-01
15769538.831832	0.000000	1.945472e+00
15794851.045045	1.618209	7.226569e-03
15820163.258258	0.089177	9.996782e-02
15845475.471471	0.192226	8.332012e-01
15870787.684685	0.000000	6.096111e-01
15896099.897898	0.000000	2.351973e+00
15921412.111111	0.000000	3.439492e-01
15946724.324324	0.144437	8.176388e-02
15972036.537538	0.000000	6.473354e-01
15997348.750751	0.000000	1.708204e-01
16022660.963964	0.000000	5.893807e+00
16047973.177177	0.000000	5.666479e-01
16073285.390390	0.000000	3.073846e+01
16098597.603604	0.000000	4.686842e-01
16123909.816817	0.000000	5.496562e+00
16149222.030030	0.000000	4.290316e-01
16174534.243243	0.000000	5.349399e+00
16199846.456456	0.063933	6.168192e-02
16225158.669670	0.036033	3.045901e-01
16250470.882883	0.549498	1.426320e-01
16275783.096096	0.000000	2.354744e+00
16301095.309309	0.000000	1.737392e+01
16326407.522523	0.000000	3.812250e-01
16351719.735736	0.000000	2.043050e-01
16377031.948949	0.201942	2.771120e-01
16402344.162162	0.239533	1.704892e-01
16427656.375375	0.000000	3.310688e+00
16452968.588589	0.000000	2.615184e+00
16478280.801802	0.000000	1.538107e+00
16503593.015015	0.000000	4.441975e-01
16528905.228228	0.000000	7.394524e-01
16554217.441441	0.000000	2.148388e+01
16579529.654655	0.000000	4.867237e-01
16604841.867868	0.000000	3.831258e+00
16630154.081081	0.163497	4.222787e-02
16655466.294294	0.000000	9.026430e-01
16680778.507508	0.324655	3.822093e-02
16706090.720721	0.227494	5.079001e-02
16731402.933934	0.000000	9.945247e-01
16756715.147147	0.000000	3.114576e+00
16782027.360360	0.000000	1.828164e-01
16807339.573574	0.968892	7.336549e-02
16832651.786787	2.478937	5.865511e-02
16857964.000000	0.000000	1.714286e+00
16883276.213213	0.000000	1.525191e+01
16908588.426426	0.000000	4.945546e+00
16933900.639640	0.081488	6.412074e-02
16959212.852853	2.172629	1.080168e-02
16984525.066066	0.000000	1.125634e+01
17009837.279279	0.000000	9.380282e+00
17035149.492492	0.000000	2.637799e-01
17060461.705706	0.000000	3.560229e-01
17085773.918919	0.000000	6.288953e-01
17111086.132132	0.000000	5.027681e-01
17136398.345345	0.000000	1.891150e+00
17161710.558559	0.000000	3.575839e-01
17187022.771772	0.127119	7.205412e-02
17212334.984985	0.142789	3.605706e-01
17237647.198198	0.000000	9.834469e-03
17262959.411411	0.000000	5.604490e-01
17288271.624625	0.136612	7.175000e-02
17313583.837838	0.000000	4.228573e+00
17338896.051051	0.000000	5.205838e-01
17364208.264264	0.024069	1.219981e-01
17389520.477477	0.582836	1.160314e-01
17414832.690691	0.000000	3.959181e-01
17440144.903904	0.000000	6.702451e-01
17465457.117117	0.000000	3.440084e-01
17490769.330330	0.000000	9.002028e-01
17516081.543544	0.000000	4.906681e-01
17541393.756757	0.000000	6.830769e+00
17566705.969970	0.773203	6.488380e-02
17592018.183183	0.000000	3.771592e-01
17617330.396396	0.000000	2.729508e+00
17642642.609610	1.123634	2.085393e-02
17667954.822823	0.000000	1.360109e+00
17693267.036036	0.000000	3.952524e+00
17718579.249249	0.229039	2.825419e-01
